BluetoothClient.ReceiveUnsigned1ByteNumber,1
Texting.GetGoogleVoiceEnabled,2
Button.GetBackgroundColor,83
BluetoothClient.Connect,13
lexical_variable_get,2778
Image.SetAnimation,20
VerticalArrangement.setproperty,2
Player.GetPlayOnlyInForeground,1
NxtDrive.MoveForward,2
Slider.GetThumbPosition,4
lists_pick_random_item,38
WebViewer.GetHomeUrl,2
Ball.Touched,28
math_trig,12
Canvas.GetBackgroundImage,3
Notifier.SetTextColor,1
Form.GetTitle,6
None.StoreValue,19
Canvas.TouchDown,1
None.TakePicture,1
VerticalArrangement.SetVisible,71
Button.GetHeight,6
Sound.SetMinimumInterval,2
ImageSprite.SetSpeed,6
TextToSpeech.SetLanguage,3
Slider.SetWidth,1
BarcodeScanner.DoScan,2
None.TurnCounterClockwiseIndefinitely,1
LocationSensor.SetProviderName,1
Notifier.LogError,2
TimePicker.SetTimeToDisplay,1
math_ceiling,12
Player.SetPlayOnlyInForeground,2
Form.GetHeight,5
ListPicker.GetHeight,2
lists_create_with,477
Button.GetShowFeedback,1
ContactPicker.SetEnabled,1
Canvas.DrawCircle,25
Label.SetText,351
Clock.AddMonths,2
Button.SetImage,59
text_changeCase,20
Notifier.LogWarning,3
Slider.SetMaxValue,2
HorizontalArrangement.GetWidth,2
TextBox.GetHeight,3
Sound.Play,76
ListPicker.SetBackgroundColor,1
ImageSprite.GetVisible,3
ProximitySensor.GetMaximumRange,1
math_neg,12
CheckBox.SetChecked,21
BluetoothClient.Send1ByteNumber,1
Slider.GetMaxValue,3
Web.PutFile,1
Clock.GetMillis,2
LocationSensor.GetHasLongitudeLatitude,1
VideoPlayer.GetDuration,3
Notifier.ShowTextDialog,3
None.MoveBackwardIndefinitely,2
Web.Get,4
None.spaces,3
math_multiply,3799
Slider.GetColorLeft,3
ListPicker.SetEnabled,1
EmailPicker.GetHeight,1
Form.GetAboutScreen,6
HorizontalArrangement.GetHeight,1
Button.GetImage,29
CheckBox.GetChecked,109
Clock.FormatDateTime,4
ImageSprite.Dragged,1
PasswordTextBox.GetFontSize,1
math_single,69
File.ReadFrom,9
controls_closeScreen,30
Canvas.GetLineWidth,4
LocationSensor.GetLongitude,6
None.AfterPicture,1
Label.SetTextColor,5
OrientationSensor.GetAzimuth,1
None.GoHome,3
Clock.SetTimerInterval,14
TextBox.SetBackgroundColor,10
NxtSoundSensor.GetSoundLevel,4
TextToSpeech.SetCountry,1
